"nN_GRM";"fileID";"lang4";"lang5"
"de_verenigde_staten";"fn000218";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"NL_EN_242";"MEP_Dut";"MEP_Dut"
"de_verenigde_staten";"NL_FR_209";"MEP_Dut";"MEP_Dut"
"de_verenigde_staten";"fn000208";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"NL_FR_210";"MEP_Dut";"MEP_Dut"
"de_verenigde_staten";"NL_FR_206";"MEP_Dut";"MEP_Dut"
"de_verenigde_staten";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"fn000217";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"NL_053";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"fn000195";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"NL_or_240";"MEP_Dut";"MEP_Dut"
"de_verenigde_staten";"FR_NL_250";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"NL_032";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"NL_033";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"fn000195";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"fn000195";"NAT_Dut";"NAT_Nl"
"de_verenigde_staten";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"de_verenigde_staten";"fv600694";"NAT_Dut";"NAT_Vl"
"de_verenigde_staten";"NL_EN_218";"MEP_Dut";"MEP_Dut"
"de_vraag_is";"fv600713";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600707";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000141";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000145";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv601209";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600707";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"NL_070";"Fra_Dut";"Fra_Dut"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600643";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600657";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv601209";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000142";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000176";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600707";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000195";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000145";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000216";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000142";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000238";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000229";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600691";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000170";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000242";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv601209";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000154";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600007";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600681";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv601207";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000150";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600677";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000145";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600597";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000146";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000170";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600717";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000115";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600694";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600671";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"EN_NL_290";"Eng_Dut";"Eng_Dut"
"de_vraag_is";"EN_NL_276";"Eng_Dut";"Eng_Dut"
"de_vraag_is";"fv600707";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000156";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600014";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000115";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"NL_or_226";"MEP_Dut";"MEP_Dut"
"de_vraag_is";"fn000232";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600717";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600588";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000178";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000233";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600011";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fn000208";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000163";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000115";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000215";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fn000151";"NAT_Dut";"NAT_Nl"
"de_vraag_is";"fv600003";"NAT_Dut";"NAT_Vl"
"de_vraag_is";"fv600708";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fn000153";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000158";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000153";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000158";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000175";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000151";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"EN_NL_277";"Eng_Dut";"Eng_Dut"
"de_wijze_waarop";"fn000153";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000141";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000143";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000153";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000175";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000177";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"FR_NL_258";"Fra_Dut";"Fra_Dut"
"de_wijze_waarop";"fn000176";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000171";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000151";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000153";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000222";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fv600702";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv600590";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv600331";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv600634";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fn000176";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000221";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000217";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"de_wijze_waarop";"NL_089";"Fra_Dut";"Fra_Dut"
"de_wijze_waarop";"fn000161";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000149";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fv600676";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv600702";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv601211";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fv600702";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fn000229";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fv600652";"NAT_Dut";"NAT_Vl"
"de_wijze_waarop";"fn000218";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000195";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000175";"NAT_Dut";"NAT_Nl"
"de_wijze_waarop";"fn000151";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600592";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600020";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000219";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000176";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000200";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000168";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600702";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"NL_EN_223";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"fv600591";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv601206";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000238";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_024";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fv600009";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"NL_or_214";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"fn000232";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_060";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fv600009";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv601206";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600642";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000164";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000215";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000194";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000204";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000161";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000230";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600676";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000204";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000212";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_or_214";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"FR_NL_263";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fv600671";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600590";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv601213";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"EN_NL_277";"Eng_Dut";"Eng_Dut"
"denk_ik_dat";"fn000150";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600624";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600598";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600593";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"NL_or_240";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"fn000162";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_015";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fn000230";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600702";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000211";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_or_240";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"NL_EN_219";"MEP_Dut";"MEP_Dut"
"denk_ik_dat";"fn000143";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000198";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600670";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000152";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000217";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000211";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000178";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000163";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600639";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000142";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000151";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_015";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fv601206";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600700";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600678";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600009";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600596";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000192";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fv600680";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fv600015";"NAT_Dut";"NAT_Vl"
"denk_ik_dat";"fn000151";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000208";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"fn000236";"NAT_Dut";"NAT_Nl"
"denk_ik_dat";"NL_091";"Fra_Dut";"Fra_Dut"
"denk_ik_dat";"fn000197";"NAT_Dut";"NAT_Nl"
"dus_we_moeten";"NL_014";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"FR_NL_252";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"EN_NL_278";"Eng_Dut";"Eng_Dut"
"dus_we_moeten";"NL_FR_203";"MEP_Dut";"MEP_Dut"
"dus_we_moeten";"NL_072";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"NL_061";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"NL_015";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"NL_039";"Fra_Dut";"Fra_Dut"
"dus_we_moeten";"fn000195";"NAT_Dut";"NAT_Nl"
"dus_we_moeten";"fn000153";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600641";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600014";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600332";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600652";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000158";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600013";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000161";"NAT_Dut";"NAT_Nl"
"één_van_de";"NL_EN_241";"MEP_Dut";"MEP_Dut"
"één_van_de";"fv600643";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000216";"NAT_Dut";"NAT_Nl"
"één_van_de";"NL_or_214";"MEP_Dut";"MEP_Dut"
"één_van_de";"fv600690";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000198";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600710";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000154";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600687";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600626";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000198";"NAT_Dut";"NAT_Nl"
"één_van_de";"NL_038";"Fra_Dut";"Fra_Dut"
"één_van_de";"fv600020";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000200";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000163";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600576";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600676";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000234";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv601206";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600020";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600689";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600709";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600674";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000153";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600015";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000159";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000150";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000204";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600655";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000158";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000203";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600707";"NAT_Dut";"NAT_Vl"
"één_van_de";"NL_EN_241";"MEP_Dut";"MEP_Dut"
"één_van_de";"fn000159";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000161";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600331";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600685";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000230";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600638";"NAT_Dut";"NAT_Vl"
"één_van_de";"NL_064";"Fra_Dut";"Fra_Dut"
"één_van_de";"fv600639";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000200";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600676";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000168";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000232";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000163";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000177";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600672";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000173";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000204";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000163";"NAT_Dut";"NAT_Nl"
"één_van_de";"NL_FR_209";"MEP_Dut";"MEP_Dut"
"één_van_de";"fv600575";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600014";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000159";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600019";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000166";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000166";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000166";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000146";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000168";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600020";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600003";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000202";"NAT_Dut";"NAT_Nl"
"één_van_de";"NL_EN_235";"MEP_Dut";"MEP_Dut"
"één_van_de";"fv600690";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600697";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600675";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000236";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000204";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000235";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000227";"NAT_Dut";"NAT_Nl"
"één_van_de";"fn000150";"NAT_Dut";"NAT_Nl"
"één_van_de";"fv600628";"NAT_Dut";"NAT_Vl"
"één_van_de";"fv600634";"NAT_Dut";"NAT_Vl"
"één_van_de";"fn000221";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000177";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000215";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000215";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600691";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600706";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000141";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_FR_206";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000176";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_274";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fn000165";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_or_214";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000168";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000217";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_011";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000211";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000237";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600691";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000204";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000176";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_051";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000197";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600598";"NAT_Dut";"NAT_Vl"
"en_dat_is";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000192";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600003";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000218";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000170";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv601213";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000168";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000168";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000204";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_106";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000153";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000170";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000238";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_287";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fv600590";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_039";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000195";"NAT_Dut";"NAT_Nl"
"en_dat_is";"FR_NL_249";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000155";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000228";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000215";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000151";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000175";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600656";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000150";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000212";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000160";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_275";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fv600014";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600679";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000234";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600651";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600707";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv601208";"NAT_Dut";"NAT_Vl"
"en_dat_is";"EN_NL_275";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fv600708";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000217";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600590";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600576";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600698";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600697";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000152";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600658";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000141";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000172";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000177";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_or_232";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000234";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_FR_205";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000150";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000151";"NAT_Dut";"NAT_Nl"
"en_dat_is";"FR_NL_270";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000214";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_294";"Eng_Dut";"Eng_Dut"
"en_dat_is";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000214";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600651";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000162";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000221";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000143";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000154";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600718";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000217";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000217";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600007";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000216";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000214";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000146";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000178";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_FR_207";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fv600575";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000217";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000232";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000203";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv601213";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000211";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_275";"Eng_Dut";"Eng_Dut"
"en_dat_is";"NL_or_228";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fv600630";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000211";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000238";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600689";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_FR_207";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fv600719";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000197";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000232";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000160";"NAT_Dut";"NAT_Nl"
"en_dat_is";"FR_NL_255";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fv600020";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_090";"Fra_Dut";"Fra_Dut"
"en_dat_is";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fv600007";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_or_231";"MEP_Dut";"MEP_Dut"
"en_dat_is";"NL_EN_218";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000160";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000214";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000167";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_013";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000222";"NAT_Dut";"NAT_Nl"
"en_dat_is";"FR_NL_272";"Fra_Dut";"Fra_Dut"
